ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value
220351_at,5.85243614235294,3.184490093980769,-2.667946048372171,1.4167436525561135e-21,1.8024347741925435e-19
220357_s_at,4.811157484,2.881755367163462,-1.9294021168365378,1.5296014291710456e-28,5.565607760181767e-26
220414_at,2.84700123182353,4.894408725548077,2.0474074937245472,0.0012159758046459534,0.005780571678579522
220416_at,4.551535304058824,2.4536211180192304,-2.0979141860395933,3.1860459117529e-18,2.356249320021159e-16
220419_s_at,7.521062623058823,6.25805708826923,-1.2630055347895928,1.7083537987034838e-07,2.004304427760908e-06
220437_at,5.016945883588235,2.3878224553653844,-2.629123428222851,1.4679115222929206e-24,2.934693881876385e-22
220477_s_at,6.9299732575294115,5.006933987942308,-1.923039269587104,1.1093684840269958e-10,2.382850157013357e-09
220602_s_at,3.9942259324705884,5.69284730214423,1.6986213696736416,1.8758040350308315e-11,4.5868955388865486e-10
220612_at,3.655744779647059,4.730568594471154,1.0748238148240952,2.2226549835133338e-10,4.5400556266906525e-09
220642_x_at,6.705597860529411,7.737902204836539,1.0323043443071276,2.6541311376127335e-05,0.00019573006804454181
220661_s_at,4.41962542435294,6.77690967525,2.3572842508970595,5.531415032910371e-20,5.381445652071571e-18
220668_s_at,5.173003914823529,6.451074866913462,1.2780709520899327,1.8602213779705814e-08,2.641920962483902e-07
220690_s_at,7.397495737882354,6.220487431182692,-1.177008306699662,1.4538868713903462e-05,0.00011457073571125283
220736_at,6.900794476470588,2.3868731035384614,-4.513921372932126,5.759068302546564e-36,1.0477472962822964e-32
220744_s_at,5.177068753647058,6.5040501549038465,1.3269814012567887,0.000661969787520989,0.003395005547181738
220751_s_at,5.165220244647059,3.0848122320480766,-2.080408012598982,1.584296746384435e-16,8.796473257468574e-15
220753_s_at,7.059552680352941,5.6084072227980775,-1.4511454575548637,1.0801020057815823e-07,1.3241439212388361e-06
220789_s_at,3.431746813411765,4.558606734711539,1.1268599212997739,2.449466567811656e-06,2.2661794957212127e-05
220865_s_at,3.9682887178235298,5.0956084421346155,1.1273197243110857,2.9955026453522367e-05,0.00021833805940261715
220868_s_at,5.042209316529411,2.366310403201923,-2.6758989133274884,1.7445126161611814e-32,1.4002022658450165e-29
220898_at,2.7979021150588235,4.0569331460673075,1.259031031008484,0.00022190838252259229,0.0012959060143056457
220940_at,7.030457880647059,9.451441890153847,2.420984009506788,4.34126819146853e-13,1.3978883576528666e-11
220948_s_at,8.470663516470589,10.372491831980767,1.901828315510178,1.245286993755017e-12,3.667917907833517e-11
220954_s_at,4.1494884885882355,5.93086194689423,1.7813734583059944,9.32252249817962e-11,2.0263399260380147e-09
220969_s_at,3.1824258445294116,4.679636732394231,1.4972108878648194,3.082900087590509e-11,7.293524225427065e-10
220975_s_at,4.960193248764705,3.858333769826923,-1.101859478937782,1.3125665396926766e-19,1.2225011803734913e-17
220979_s_at,2.571848207,3.9063664078076923,1.3345182008076923,0.0024707300822463646,0.010675571730135365
220994_s_at,3.5259267726470584,2.5062770284903846,-1.0196497441566739,8.67176131181529e-08,1.0842979625144712e-06
221009_s_at,8.36755014429412,5.790946380903846,-2.576603763390273,3.6913635583370316e-12,1.0103858156994827e-10
221019_s_at,7.054548725411765,5.363410637451922,-1.6911380879598426,3.289259673708004e-05,0.0002372779589364382
221024_s_at,6.426560036176471,8.14562661728846,1.7190665811119894,0.00023767374355732025,0.00137824003927061
221031_s_at,8.145642330117646,6.111463028115384,-2.0341793020022614,1.2134892626391695e-10,2.590185000609434e-09
221042_s_at,6.290026013647059,5.115546749807692,-1.174479263839367,0.00023027499782870382,0.0013396055325615888
221045_s_at,6.961516677,5.829458993173078,-1.1320576838269218,0.0003487404964612494,0.0019380824311535005
221047_s_at,5.485263023411766,4.0740954368173075,-1.4111675865944582,4.0013462406898145e-11,9.285266856743596e-10
221067_s_at,4.559071396882353,2.5622660599711535,-1.9968053369111995,6.725993296665223e-23,1.0579192741749027e-20
221071_at,4.0556974620588235,5.279785123326923,1.2240876612680998,5.234309506147995e-10,9.961066197212393e-09
221088_s_at,5.7610650990000005,6.8976597932884625,1.136594694288462,0.00032727228681594836,0.0018331480030919177
221104_s_at,4.724008529705882,2.3230030700865383,-2.401005459619344,1.6667892856092237e-27,5.382940379838214e-25
221142_s_at,5.5055937554117635,2.897225907298077,-2.6083678481136867,2.6267102874863337e-27,8.240352009384117e-25
221163_s_at,4.218172616529411,2.6331646593076923,-1.5850079572217184,7.621482894715841e-26,1.8570219415656066e-23
221191_at,3.668572603352941,5.138437383134616,1.469864779781675,5.695817042050011e-09,8.884595551244572e-08
221206_at,5.44811602035294,7.080909175173077,1.6327931548201366,2.1718738867630976e-19,1.9337472245618775e-17
221215_s_at,4.190660903941176,6.565050358576922,2.374389454635746,3.302710281859859e-09,5.419682034685185e-08
221222_s_at,3.4121735434705887,4.787368211894231,1.3751946684236422,3.2607968741177305e-06,2.943129363196157e-05
221245_s_at,6.150060821352941,4.198647888221154,-1.9514129331317873,8.668254536312098e-09,1.3040371122860473e-07
221246_x_at,6.484997810882352,5.303701062336538,-1.1812967485458143,5.952542137926907e-09,9.2522592658357e-08
221261_x_at,3.9818917258235293,5.295118441240384,1.3132267154168549,0.001301239345454019,0.006132847694620331
221264_s_at,6.079573159117647,7.2076663838173065,1.1280932246996596,4.827696829307251e-05,0.0003340824968261195
221276_s_at,5.830833671294117,4.382072216336539,-1.4487614549575785,8.741588778279605e-06,7.210324526669527e-05
221295_at,6.379054116882354,2.4489571711442304,-3.930096945738123,1.130319374345511e-38,6.169170113240365e-35
221381_s_at,8.197966957235295,6.666243738153847,-1.5317232190814476,3.652604781936456e-08,4.927224824352689e-07
221425_s_at,5.076279848470588,3.9867185775576925,-1.089561270912896,2.7425590779861847e-08,3.785688718194435e-07
221427_s_at,4.503967838764706,6.059058638096152,1.5550907993314462,7.36220520132792e-08,9.333839667439641e-07
221436_s_at,3.6584551798823526,4.749037432692308,1.0905822528099556,5.354925682459778e-05,0.0003661631212685202
221437_s_at,8.556032352294116,7.326826244538461,-1.2292061077556546,6.357118010517266e-05,0.00042734960450304456
221449_s_at,6.084608691647058,4.9435146644134615,-1.1410940272335965,0.001280053952987246,0.006047789534287648
221452_s_at,10.077825946058823,9.051668377403846,-1.0261575686549769,0.0004986549274351279,0.0026583402309515378
221477_s_at,6.334420913117647,4.904672866384615,-1.4297480467330317,2.1036853771382846e-06,1.9724625356267037e-05
221478_at,10.489531455588235,8.409619347644231,-2.079912107944004,1.551808282767798e-13,5.40153981283059e-12
221479_s_at,9.860818181176471,7.763689954490387,-2.0971282266860847,2.988857858004648e-16,1.5730846001160625e-14
221501_x_at,8.178191090058824,9.557001522451923,1.3788104323930988,1.333655595091728e-07,1.5985184966459092e-06
221503_s_at,6.364672774470589,5.32135200185577,-1.0433207726148188,1.203680210253492e-05,9.649774118011948e-05
221511_x_at,6.934460244588235,5.144574721115385,-1.78988552347285,7.689230845095818e-10,1.4221298891714155e-08
221515_s_at,7.862807884294119,8.907978887067308,1.0451710027731895,1.4064076848032594e-07,1.6800246230877019e-06
221520_s_at,3.0263361918823533,4.202816176115385,1.1764799842330316,1.518471344950317e-05,0.00011909275403943575
221521_s_at,4.197092119294118,7.042634227788462,2.845542108494344,5.4746220481639e-15,2.3714237838629956e-13
221523_s_at,6.801096716058823,3.9119015707115383,-2.889195145347285,6.660746722244569e-17,3.955787762278414e-15
221524_s_at,8.895258931411766,6.415723856961539,-2.4795350744502267,2.3996431122599216e-12,6.764985610745571e-11
221530_s_at,8.620179315470589,7.4821226005480765,-1.138056714922512,0.004024617775966317,0.016206257458644353
221531_at,7.62351130582353,6.487550555288461,-1.1359607505350686,3.8503702792528465e-05,0.0002729566949881038
221535_at,4.9062991341764715,5.910301109173076,1.004001974996605,5.273452572143485e-05,0.0003617644141968568
221538_s_at,7.0540029721764705,8.306800020134615,1.2527970479581443,4.1830163804488505e-05,0.0002940178377701453
221552_at,4.573744639764705,2.9785693888461537,-1.595175250918551,1.4230217713680796e-13,4.984896038943015e-12
221555_x_at,7.476343244117648,5.648391344509616,-1.8279518996080322,3.4634513497740156e-09,5.65963207243461e-08
221556_at,6.699495947705882,4.384044639730769,-2.3154513079751133,1.7594570300218374e-13,6.077810458326701e-12
221558_s_at,3.499573992294118,5.952379140509615,2.4528051482154973,1.0849632040807253e-09,1.941514974279407e-08
221570_s_at,10.271053132529412,9.018831407875,-1.2522217246544116,2.903336905263405e-10,5.810825997520037e-09
221577_x_at,4.538799376000001,5.924363204192308,1.385563828192307,0.0008171345656563082,0.0040811115903143895
221582_at,5.018593923529413,6.804124633057692,1.7855307095282793,3.7611189243108485e-05,0.0002673936560765427
221588_x_at,7.857377415058823,5.821192098153846,-2.0361853169049775,3.2496539349110223e-11,7.664773643626132e-10
221589_s_at,9.244426853764708,7.321785645336538,-1.9226412084281694,3.74586358479776e-07,4.119393282181683e-06
221590_s_at,5.321287244529412,3.1793123946826922,-2.1419748498467195,4.195957900868156e-19,3.595152060776815e-17
221591_s_at,3.005128221705882,4.114229036961539,1.1091008152556565,3.85657327607185e-05,0.0002732544629815987
221599_at,10.483195728235293,9.470863532942307,-1.012332195292986,4.802954343630003e-05,0.00033262332841134623
221610_s_at,4.864054286647058,7.508301492576923,2.6442472059298643,1.6871294934852805e-17,1.1058550456124855e-15
221614_s_at,4.1305615858823534,3.025641708259615,-1.1049198776227382,2.136457527901983e-06,1.999412129893044e-05
221622_s_at,8.321081931117648,7.000341735346154,-1.320740195771494,4.48087567572948e-05,0.0003126588001861919
221636_s_at,8.022382258588234,6.770640955307693,-1.2517413032805411,1.6157224384860387e-07,1.9025785322573786e-06
221646_s_at,6.099381858294118,7.140433717711539,1.0410518594174212,0.0025964344012342614,0.0111442901214977
221655_x_at,3.802545054,5.544103295788461,1.7415582417884612,5.576448335201736e-12,1.482498654101196e-10
221664_s_at,7.131028294529411,8.359236901971155,1.2282086074417435,1.8483608499982648e-07,2.1565131858070817e-06
221665_s_at,4.3127847203529415,5.43607102064423,1.123286300291289,2.944576554457601e-08,4.045105556650929e-07
221666_s_at,7.7177735854117655,9.47493021248077,1.757156627069004,5.51495029988249e-07,5.86174240345251e-06
221667_s_at,8.65281865829412,6.363566823240385,-2.2892518350537348,8.897758534999948e-06,7.329169379441023e-05
221689_s_at,9.956513050647057,8.652071470278846,-1.304441580368211,1.430526859608113e-06,1.387044332395651e-05
221690_s_at,3.2457080818823525,4.629981455923077,1.3842733740407245,0.012101214793835299,0.04077240584188757
221697_at,4.403911475411765,2.403148410701923,-2.000763064709842,1.6943184779972478e-25,3.8530920087754914e-23
221698_s_at,5.913740497588235,7.110010376346154,1.196269878757919,0.00013813598929090837,0.0008534439845492969
221704_s_at,6.259801463705883,7.585200172124999,1.3253987084191161,9.862906912230349e-09,1.4683786043715773e-07
221727_at,9.61538250417647,8.402934649432693,-1.2124478547437771,6.686284371456898e-05,0.00044721901312468873
221729_at,9.032792986941175,10.179158629346151,1.1463656424049766,0.0024917342607517377,0.010752835372461887
221731_x_at,8.067861229529413,9.798009557855769,1.7301483283263561,2.040564126761674e-06,1.9182216581902413e-05
221732_at,7.372909977058823,9.570560483778847,2.1976505067200236,6.03467980193117e-14,2.259031474002753e-12
221734_at,5.8273555664705885,7.313117306384616,1.485761739914028,2.658060443487931e-09,4.441955938307648e-08
221738_at,4.190166735058823,5.268051121855769,1.0778843867969456,3.973698813026808e-07,4.339345888679274e-06
221741_s_at,8.171563258058825,9.198231518932692,1.0266682608738673,8.751765646622501e-11,1.9144794277635654e-09
221744_at,4.5496075748823515,5.9589930758846155,1.409385501002264,5.814599470127169e-11,1.3140994802487402e-09
221745_at,3.7905444494705884,4.998354148230769,1.2078096987601805,2.218077383189884e-09,3.759641164506854e-08
221747_at,8.631276551058825,4.821096920201923,-3.8101796308569016,7.210507339831375e-22,9.693159608390557e-20
221748_s_at,11.96772301,9.27051513589423,-2.6972078741057697,2.5874452294899926e-11,6.200924981992556e-10
221760_at,10.572786231294119,8.455022623980769,-2.11776360731335,1.4119119176742836e-07,1.6862306467121383e-06
221761_at,5.293188534176471,6.4580514421153845,1.1648629079389137,3.0115450756601394e-06,2.7379762646320553e-05
221764_at,4.827186024294118,6.003953619317309,1.1767675950231906,2.1166969085254562e-05,0.00016023190092983477
221765_at,7.159061800882353,8.869177029740385,1.7101152288580321,2.7243020167777187e-08,3.763342945424225e-07
221768_at,5.552078856176471,7.289449112865384,1.737370256688913,2.6790469476054358e-08,3.706456358766973e-07
221786_at,8.360555616176471,7.143395990625,-1.2171596255514716,3.1854407576877933e-06,2.878923184531248e-05
221787_at,8.116375903529411,6.646695755067308,-1.4696801484621034,4.5017023710582275e-08,5.972251184005517e-07
221789_x_at,4.116758458588235,5.363515693836538,1.2467572352483032,1.0481046815574534e-13,3.7462020572838406e-12
221794_at,6.166247537764706,4.963721542278845,-1.2025259954858605,2.5235803966283446e-06,2.329171241714768e-05
221795_at,6.8282322372941175,3.7285866703557695,-3.099645566938348,4.2286372720594395e-10,8.18131136730706e-09
221796_at,8.591853610117646,4.8792648430673085,-3.7125887670503372,3.5079118313814547e-09,5.7288545734580616e-08
221799_at,5.9580335312941175,7.393612367221153,1.4355788359270356,7.539325247384176e-12,1.9688460893635451e-10
221802_s_at,6.8932408899999995,8.531842721490385,1.6386018314903854,3.2094584496477713e-09,5.284133717144064e-08
221803_s_at,6.519501772176471,5.354452304653846,-1.1650494675226248,1.8532380294541923e-06,1.7569926003127165e-05
221804_s_at,9.451964699647059,8.336493416663462,-1.1154712829835969,8.066737795797226e-13,2.465142677249814e-11
221806_s_at,6.745700305117647,8.091568256423077,1.3458679513054301,7.23345936176427e-11,1.6140432481836962e-09
221808_at,8.446998328941177,7.329362740307692,-1.117635588633485,4.052674030052486e-06,3.587849081690748e-05
221810_at,3.9330411275294117,6.051608076855768,2.118566949326356,2.032201848197304e-17,1.3188530876665952e-15
221811_at,4.429328100058823,5.951039588971154,1.5217114889123309,0.0001449610333389579,0.0008902698591883632
221814_at,5.87461745717647,4.264995967336538,-1.609621489839932,1.0522673177124763e-11,2.6812183909163976e-10
221815_at,6.015671702294117,7.1482898142596145,1.1326181119654972,0.0002954039834615185,0.0016738843452394332
221841_s_at,10.708489473117645,7.364734401846153,-3.3437550712714916,6.989714283673444e-14,2.5934168313297955e-12
221843_s_at,4.625508941176471,6.374123909778846,1.748614968602375,1.0111466201277558e-09,1.8224256894776122e-08
221860_at,5.676711664117647,7.366632182105769,1.6899205179881216,6.672597001972576e-13,2.0751206368698647e-11
221870_at,9.075155465117646,6.522298955625001,-2.5528565094926456,3.187250651533396e-14,1.2434378363834255e-12
221874_at,4.24415030917647,7.002072154567307,2.757921845390837,8.948447717782903e-08,1.1163367496888527e-06
221880_s_at,5.423831911411765,7.39231258275,1.9684806713382352,3.6569180109197256e-10,7.16149724140609e-09
221885_at,3.645526818529412,2.4129838328076922,-1.2325429857217198,9.556444390746269e-21,1.0558323449444141e-18
221886_at,3.783800373058823,2.4055075401057695,-1.3782928329530537,2.0657729354300703e-20,2.1233111307502412e-18
221896_s_at,9.71844737817647,8.388029906086539,-1.3304174720899322,5.271953870203709e-07,5.620980079739172e-06
221899_at,8.439158815117647,10.03046022075,1.5913014056323522,5.356409844145478e-15,2.327607427417325e-13
221900_at,3.7516149565294117,4.914668095384615,1.163053138855203,0.00025672964641604404,0.001476662174279826
221919_at,4.706694648058823,6.133154934740385,1.4264602866815617,1.462442919285984e-09,2.560700465438923e-08
221922_at,5.377795083764705,6.842694212182693,1.4648991284179873,1.5213751599335999e-06,1.466792701890407e-05
221923_s_at,8.859919262058824,9.885068840278846,1.025149578220022,7.363640089899212e-05,0.0004878020542136292
221927_s_at,6.1841318211764715,7.553038393471154,1.3689065722946827,4.895966786467566e-08,6.426574584863234e-07
221928_at,9.821846675411765,5.880822210807692,-3.941024464604072,8.821163548399622e-23,1.3677564923525652e-20
221935_s_at,5.974755441117647,4.899405039692308,-1.0753504014253394,2.5740578503264472e-05,0.00019059761689454234
221939_at,6.416344340882353,7.425046543346154,1.0087022024638008,1.1150775152468246e-08,1.6417538630875761e-07
221950_at,4.3061691494705885,2.5179669192596155,-1.788202230210973,3.2899518837906942e-18,2.4232426972390325e-16
221957_at,3.009096039823529,4.375687956798076,1.3665919169745475,6.67037742743368e-05,0.0004463191487212245
221963_x_at,5.784350343882353,7.481112134490385,1.696761790608032,6.008535969550761e-11,1.3540044784562797e-09
221971_x_at,6.616068729176471,7.697525315788462,1.0814565866119912,4.395538376678361e-06,3.86008188351936e-05
221973_at,3.098664058647059,5.887911589990384,2.7892475313433254,1.7366631659288615e-14,7.010749921096992e-13
221978_at,3.103095054470588,4.236289067644231,1.1331940131736427,0.00014431965273936005,0.0008868298048706972
221984_s_at,7.790498023294117,9.419054542221154,1.628556518927037,3.249662481576176e-17,2.0433563200685035e-15
221989_at,5.558461866588235,7.353803178865385,1.7953413122771495,8.340327832049543e-12,2.1666194799877775e-10
222018_at,3.912995140117647,5.890796284769231,1.9778011446515844,2.384875238800577e-13,8.029864630382276e-12
222034_at,3.4854087609411764,4.6984742305,1.2130654695588232,5.335126927014132e-09,8.360203633347812e-08
222036_s_at,5.239990164941177,7.345303369576923,2.1053132046357463,3.4425860908795314e-16,1.7928712428827666e-14
222037_at,2.9529118836470585,3.982772894,1.0298610103529415,6.96377506980696e-06,5.866273800509246e-05
222039_at,3.082728334705882,5.462975715346153,2.380247380640271,6.548219954167761e-12,1.7207284394729044e-10
222040_at,4.201015458764706,6.485305551192307,2.284290092427601,6.106306608089516e-11,1.3743344674759492e-09
222043_at,9.762610565588234,7.255734164596154,-2.5068764009920805,5.326626949195787e-08,6.935161552007559e-07
222047_s_at,8.79936253517647,10.10604785635577,1.3066853211793,1.212691324316817e-14,4.991514312962862e-13
222049_s_at,3.9282748839411767,2.3483036479711537,-1.579971235970023,1.7321038081373705e-24,3.4376906816119835e-22
222067_x_at,4.79695690935294,6.826721601125,2.0297646917720593,1.0729886618186076e-06,1.0727724523428793e-05
222077_s_at,6.5348878887058826,8.228202763125,1.6933148744191167,5.480145635742927e-11,1.2421132419153372e-09
222083_at,7.53689196017647,2.406085960480769,-5.130805999695701,1.5621471585312146e-38,7.750948160497742e-35
222111_at,5.498986167235294,4.058803868913461,-1.440182298321833,5.4429794326421506e-11,1.2352281682086318e-09
222125_s_at,6.503734541588235,7.649629981115385,1.1458954395271501,0.0008396437637938879,0.004177859059386375
222129_at,7.083347831529412,6.022317464807694,-1.0610303667217185,3.265025958243627e-06,2.9459720908411126e-05
222133_s_at,3.834451474058824,5.1974510765769235,1.3629996025180997,2.139554061090133e-08,3.0096577603154224e-07
222140_s_at,6.4621947482941176,7.838305852076924,1.3761111037828062,1.5096576559044785e-09,2.6383479091133693e-08
222146_s_at,8.552108934117648,7.412216596028846,-1.139892338088802,2.574760792142423e-06,2.3717783843770687e-05
222151_s_at,4.909410637058823,3.256903180653846,-1.6525074564049769,7.772776514904095e-17,4.542081042900969e-15
222155_s_at,4.848217740058823,6.376757134259615,1.5285393942007923,1.4551692857716008e-06,1.4086854283101843e-05
222156_x_at,6.15897004664706,4.157425740480769,-2.0015443061662905,4.174478134175827e-14,1.5988690672644384e-12
222161_at,5.046525227411765,2.343235811826923,-2.703289415584842,1.6528408210415758e-28,5.934894682343958e-26
222162_s_at,7.207546828117646,5.041124402567307,-2.166422425550339,5.801926477903691e-06,4.975072195404643e-05
222186_at,4.021126951764706,5.023871137961539,1.002744186196833,2.518501051513384e-06,2.3250552924653074e-05
222192_s_at,4.373250968235294,3.3730715928942305,-1.0001793753410637,7.196198319203465e-05,0.00047767008558702995
