Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),11/27,0.0446493127664359,0.454075086436018,0,0,2.134994861253854,6.6375204598144295,FOXA1;CCNB1;PPP1R10;CCDC57;SPHK1;USP22;MDM2;ASNS;HES1;AURKA;CDC25B
GO_Biological_Process_2023,RNA Catabolic Process (GO:0006401),20/57,0.0455891183619901,0.462662789066975,0,0,1.67939356160114,5.186112121165754,RNASEH2C;FEN1;RNASEH2A;YTHDF2;RNASET2;METTL3;NUDT16L1;SND1;ERN1;EXOSC7;ISG20;EXOSC5;EXOSC4;HNRNPD;DXO;DNA2;DCP2;EXOSC1;DIS3L2;HSPA1A
GO_Biological_Process_2023,Organelle Assembly (GO:0070925),92/322,0.0462863855230512,0.4687104678180136,0,0,1.2453177257525083,3.826746067654089,TTC26;TMEM41B;C2CD3;UBXN2B;AVIL;IFT172;CEP164;ATP2A2;PTPN23;FNBP1L;CDC14A;NUDCD3;AP1G1;WDR90;CHMP1A;AP1S2;AP1S1;NEK1;AP1S3;BBS4;RAB8A;OFD1;ACTR3;IQCB1;ACTR2;IFT140;DNAAF1;CEP131;ARMC9;RFX2;VPS37C;RFX3;IFT80;VPS37B;WIPI2;IFT81;HGS;GORASP2;ULK3;CHMP4C;ULK1;PHIP;RAB38;ALPK1;SSX2IP;CCNO;VPS28;WDR45B;DNAH5;RAB1B;FBF1;AMBRA1;FXR1;ATG101;KIF3A;STK36;TMEM67;KIAA0753;TP53INP1;POC1A;PCNT;PLK4;BBS1;YTHDF1;GSN;YTHDF2;CCDC57;RAB3IP;HPS1;AP3D1;HPS4;HPS3;IFT122;FHDC1;WDR54;ATAT1;VMP1;AHI1;NSFL1C;EHD3;IFT22;EHD4;TTLL3;ATG16L2;ATG16L1;UBXN10;CENPJ;CAPRIN1;CEP83;CEP41;RAB17;CEP89
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),28/85,0.0463782775824874,0.4687104678180136,0,0,1.5266776677667766,4.6883112198526415,DDR1;RET;FLT1;LDB1;NPRL2;NLRC5;HNRNPU;MST1R;IGF1R;CAMKK2;SLC9A3R1;DSTYK;ERBB3;ERBB4;ERBB2;SLAMF8;ANKRD54;ECT2;EPHB4;TSPYL2;EMP2;ZNF16;RBL1;ROR2;EPHA1;FGFR4;FGFR3;FGFR1
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),60/202,0.0478571560506657,0.4752810793829277,0,0,1.314456506480745,3.995336058625025,APP;DDX3X;EIF4A3;NAT10;MSI2;BZW2;ELAVL1;SYNCRIP;RBM4;MTG1;MTG2;RPS6KA1;ENC1;TRIM3;SOX4;UPF1;CSNK2A1;NHLRC3;NSUN5;PRMT1;NCBP2;DAPK3;METTL3;CIRBP;LARP4B;PASK;PUS7;ILF3;PKP3;GAPDH;RPL10;DHX9;PRKDC;SHMT2;NOLC1;TYMS;TOB1;GSPT1;FXR1;LARP1;TCOF1;DHX36;ERBB2;PAIP1;NPM1;YTHDF1;TIA1;EIF2AK3;ELP2;LARP4;LRPPRC;CAPRIN1;BCL3;HNRNPD;PLXNB2;CALR;EIF3C;OGT;EIF4G1;EIF3B
GO_Biological_Process_2023,Aminoglycan Biosynthetic Process (GO:0006023),9/21,0.048516449997919,0.4752810793829277,0,0,2.328744606533799,7.046437371274113,HS3ST3B1;HS3ST3A1;B3GAT3;HEXA;XYLT2;GCNT2;B3GNT2;PXYLP1;B4GALT7
GO_Biological_Process_2023,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),9/21,0.048516449997919,0.4752810793829277,0,0,2.328744606533799,7.046437371274113,POLQ;RMI2;HELB;SMCHD1;PARPBP;MAGEF1;TP53BP1;SENP3;UBQLN4
GO_Biological_Process_2023,Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),9/21,0.048516449997919,0.4752810793829277,0,0,2.328744606533799,7.046437371274113,MECP2;CCNB1;RCC2;CDK1;CDC7;FBXO5;CDC25C;CDC25A;CDC25B
GO_Biological_Process_2023,Skin Epidermis Development (GO:0098773),9/21,0.048516449997919,0.4752810793829277,0,0,2.328744606533799,7.046437371274113,FA2H;UGCG;CLDN4;KDF1;STMN1;TMEM79;LSR;SFN;FGFR1
GO_Biological_Process_2023,Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,CDT1;CENPE;NUF2;CHAMP1;KIF2C;NDC80
GO_Biological_Process_2023,Histone Monoubiquitination (GO:0010390),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,BARD1;DEPDC1B;RAD51;UHRF1;BRCA2;RNF40
GO_Biological_Process_2023,Lipid Droplet Formation (GO:0140042),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,BSCL2;CDS1;SQLE;RNF213;SFI1;SMIM22
GO_Biological_Process_2023,mRNA Cleavage Involved In mRNA Processing (GO:0098787),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,ERN1;CPSF7;CPSF6;NCBP2;CSTF2;TUT1
GO_Biological_Process_2023,Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,ZFYVE28;GPRC5A;ZGPAT;CBLC;SOCS6;SOCS5
GO_Biological_Process_2023,Negative Regulation Of Stem Cell Differentiation (GO:2000737),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,GSK3B;YTHDF2;HNRNPU;HES1;NELFB;N4BP2L2
GO_Biological_Process_2023,Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,CDKL3;CUL7;CUX1;PRKDC;SS18L1;OBSL1
GO_Biological_Process_2023,Pseudouridine Synthesis (GO:0001522),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,TRUB2;PUS10;PUS1;RPUSD2;NHP2;PUS7
GO_Biological_Process_2023,Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,YTHDF2;PRKDC;METTL3;SETD1A;PUS7;N4BP2L2
GO_Biological_Process_2023,"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,DERL3;EDEM1;UBE2G2;SVIP;UBAC2;UBE2J1
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285),6/12,0.0485960452224143,0.4752810793829277,0,0,3.104312114989733,9.388101443524736,PLXNA1;PLXNB2;PLXNB1;PLXNC1;SEMA3F;PLXNA3
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),39/125,0.0495175639551482,0.4765949781163923,0,0,1.409873504142006,4.237273087229733,APP;IFITM1;SP100;SLC22A5;SHMT2;CALCOCO2;YTHDC2;LEF1;CXCR4;ADAR;NUB1;IRAK1;KHSRP;LAMP3;DPYSL3;TIMP1;MAP2K7;LDLRAP1;IKBKE;JAK3;IFNAR2;GCH1;STAT1;SPHK1;MX1;IFNLR1;ISG15;DDOST;PML;KLHL20;BST2;CDK9;COL3A1;MAPKAPK2;REL;XAF1;MYD88;BCL2L1;TRIM56
GO_Biological_Process_2023,T-helper Cell Differentiation (GO:0042093),8/18,0.0497444585443835,0.4765949781163923,0,0,2.483812654067379,7.453564621533043,KMT2A;LEF1;MYB;RORC;GATA3;BATF;FOXP1;MEN1
GO_Biological_Process_2023,Lysosomal Lumen Acidification (GO:0007042),8/18,0.0497444585443835,0.4765949781163923,0,0,2.483812654067379,7.453564621533043,CLN3;ATP6V0B;PPT1;ATP6V1H;TCIRG1;TMEM9;ATP6V0C;CLN6
GO_Biological_Process_2023,"Protein Localization To Chromosome, Centromeric Region (GO:0071459)",8/18,0.0497444585443835,0.4765949781163923,0,0,2.483812654067379,7.453564621533043,ZWILCH;CDK1;CHAMP1;TTK;CTCF;BUB3;SPDL1;CENPA
GO_Biological_Process_2023,Regulation Of Adaptive Immune Response (GO:0002819),8/18,0.0497444585443835,0.4765949781163923,0,0,2.483812654067379,7.453564621533043,PYCARD;IL4I1;IRF1;TNFSF4;IRF7;FADD;TRIM27;SKAP1
GO_Biological_Process_2023,Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),8/18,0.0497444585443835,0.4765949781163923,0,0,2.483812654067379,7.453564621533043,NPM1;CENPF;CDK3;CDK2;KIF14;ATF5;TP53;AURKA
GO_Biological_Process_2023,Golgi To Endosome Transport (GO:0006895),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,SYS1;RAB14;KIF16B;VPS13C;VPS13A;CORO7;KLHL20
GO_Biological_Process_2023,N-terminal Protein Amino Acid Acetylation (GO:0006474),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,NAA60;CREBBP;NAA10;NAA25;EP300;NAA35;NAA15
GO_Biological_Process_2023,miRNA Metabolic Process (GO:0010586),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,DDX17;KHSRP;XPO5;PARN;DICER1;SND1;DIS3L2
GO_Biological_Process_2023,Negative Regulation Of Gluconeogenesis (GO:0045721),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,USP7;KAT2A;MST1;CRY1;EP300;SOGA1;CLK2
GO_Biological_Process_2023,Negative Regulation Of mRNA Processing (GO:0050686),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,PTBP1;SFSWAP;U2AF2;RNPS1;SRSF4;SRSF6;SRSF7
GO_Biological_Process_2023,Regulation Of Clathrin-Dependent Endocytosis (GO:2000369),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,UNC45A;NEU3;DGKD;TNK2;HIP1R;PIK3CB;PROM2
GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),7/15,0.05000759510642,0.4765949781163923,0,0,2.7164715547340315,8.137408900234327,TFAP2B;FZD3;CTNNB1;SOX11;GATA3;SEMA3F;SOX4
GO_Biological_Process_2023,Telomere Maintenance (GO:0000723),23/68,0.0505059704974024,0.480400907613528,0,0,1.5880989994734072,4.74152956970056,INO80B;BLM;INO80E;SP100;DCLRE1C;INO80D;PARP1;PRKDC;XRCC5;ACTR5;ACTL6A;ZBTB48;TERF1;RECQL4;TFPT;RAD51;ZNF827;RUVBL2;RUVBL1;POT1;DNA2;NFRKB;ATR
GO_Biological_Process_2023,Nucleobase-Containing Compound Catabolic Process (GO:0034655),16/44,0.0509798903334098,0.4830145468893972,0,0,1.7749559082892417,5.282843924171231,MUS81;RNASEH2C;DFFB;RNASEH2A;ENTPD4;RNASET2;ENTPD7;REXO4;EXOSC7;ISG20;EXOSC5;EXOSC4;HNRNPD;DNASE1;DNASE1L2;EXOSC1
GO_Biological_Process_2023,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),16/44,0.0509798903334098,0.4830145468893972,0,0,1.7749559082892417,5.282843924171231,PI4K2B;TMEM150A;PIK3R3;PIK3R2;PIK3CB;PIK3C2A;ITPKB;EFR3A;PI4KA;PIP4K2C;PI4KB;IP6K1;SOCS6;SOCS7;IP6K2;SOCS5
GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),18/51,0.0530306678010211,0.5007121188625638,0,0,1.6944122160260489,4.976293643186256,TTC26;NUMA1;MTCL1;MAP1S;DNAAF1;NAV1;CLIP1;RSPH1;PSRC1;TTLL3;STK36;ZNF207;TRIM46;KIF20A;MARK4;NCKAP5;GAS8;CDK5RAP2
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),38/122,0.0531959171047857,0.5007121188625638,0,0,1.406326896198744,4.125844765661017,DDX3X;DYRK2;LDB1;PRKDC;EIF4A3;NLRC5;NAT10;NOD2;ELAVL1;FXR1;EPM2AIP1;HSPH1;LARP1;ERBB2;AKT1;SOX4;XBP1;NPM1;YTHDF1;NSUN5;PRMT1;METTL3;CIRBP;LARP4B;PASK;LARP4;SLC25A37;PPP1R3E;RFX5;AGO2;BCL3;HNRNPD;PLXNB2;PRKD2;FGFR4;EIF3C;OGT;TMEM106A
GO_Biological_Process_2023,Exocytosis (GO:0006887),28/86,0.0532606582834638,0.5007121188625638,0,0,1.5002560600887676,4.399586919187077,TMED10;SNAP23;PIK3C2A;SYNGR1;RAB11FIP1;SYNGR2;RAB25;RAB26;STX4;STX3;NSF;ARFGEF1;EXOC7;RAB3IP;SYTL1;RAB27A;SYTL5;SYTL3;SYTL2;RAB10;RAB31;DNAJC5;TMEM79;EXOC3;MYH9;EXOC6;STX1A;CDK16
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),28/86,0.0532606582834638,0.5007121188625638,0,0,1.5002560600887676,4.399586919187077,SMARCD2;SMARCB1;KIF14;AMBRA1;CDC14A;PPP1R9B;AURKA;DPF2;E2F1;KNTC1;ARID2;SMARCE1;PBRM1;SMARCC1;UBE2C;ACTL6A;ARID1A;SIRT2;SMARCA4;ANLN;CENPE;CENPF;ERCC3;CDK3;ID2;CDK2;ERCC2;PTPN6
GO_Biological_Process_2023,Regulation Of Centrosome Duplication (GO:0010824),12/31,0.0543039615348743,0.5095329156782888,0,0,1.9613486842105263,5.71371880291965,GEN1;NPM1;STIL;TMEM67;PLK2;CENPJ;CCNF;CHMP1A;CEP131;SPICE1;CHMP4C;NAT10
GO_Biological_Process_2023,Cellular Response To Light Stimulus (GO:0071482),22/65,0.0545511301153394,0.5108639617558137,0,0,1.589588064506856,4.623502628765518,CREBBP;NPM1;PCNA;OPN3;KDM1A;PARP1;METTL3;PTPRK;NOC2L;CDC25A;DDB2;MAPK13;RUVBL2;POLD1;DHX36;EP300;BMF;BAK1;TP53;N4BP1;RHNO1;ATR
GO_Biological_Process_2023,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),15/41,0.0548514995422315,0.5117012005372409,0,0,1.7918915069707089,5.202086381668453,POLQ;DCLRE1C;KDM2A;PRKDC;XRCC5;PNKP;HMGB2;RNF8;PRPF19;POLB;ERCC1;ERCC8;TP53BP1;ERCC6;ZBTB7A
GO_Biological_Process_2023,Non-Canonical Wnt Signaling Pathway (GO:0035567),15/41,0.0548514995422315,0.5117012005372409,0,0,1.7918915069707089,5.202086381668453,FZD1;FZD3;FZD2;FZD6;PRICKLE1;CELSR1;CELSR2;CELSR3;VANGL1;TIAM1;VANGL2;TMEM67;CCDC88C;DVL3;RAC1
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),75/260,0.0550200310150169,0.5122882350361755,0,0,1.2614770571446263,3.658356580653954,CYFIP2;TTC26;SYCP2;GPAA1;SLC2A1;ESPN;BAIAP2L1;ZFYVE27;PPP2R1A;DPYSL3;QSOX1;KNTC1;SOX9;PLS1;MAGI1;CARD10;DNAAF1;DNAJB12;AXIN1;SHROOM2;PAWR;TRAF2;ANK3;SHROOM1;RHOD;YWHAZ;CD2AP;TAPBP;TIAM1;GORASP2;POT1;TLCD1;EZR;TP53;LLGL1;GAS8;KMT2A;DHX9;PDGFA;CAPG;CORO1B;RTN4;THSD4;BAG6;SYCE3;SLC9A3R1;PARD6B;CALD1;STK36;MICAL1;REPS2;LPXN;HES1;FZD1;ACD;CREBBP;YTHDF1;GSN;YTHDF2;NIFK;FANCA;BAIAP2;GRHL2;MYO9A;PML;VMP1;OCLN;RSPH1;TTLL3;APC;IL2RB;MDM2;EPPK1;MDM4;TRIP13
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),42/137,0.0555069675445373,0.5158319914914766,0,0,1.3745138601572198,3.974058696325566,TTC26;PRKAA1;SYS1;DDX3X;DHX9;CCDC47;TULP3;AUP1;BICD1;IPO4;FAM83H;SEC61A1;PAK1;LAMP1;SIX4;DDRGK1;MICALL1;PACSIN2;RAB6A;ZBTB7A;BBS4;RAB8A;BANP;GET4;CEP68;GBP5;BBS1;TIA1;IFT140;IFT122;CSNK1D;ISG15;SORL1;UBAC2;COL1A1;GAK;OBSCN;TSPAN17;MDM2;CALR;OBSL1;ARF6
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),103/367,0.056608023402671,0.5250583585590007,0,0,1.2146766216533658,3.4880709105892738,UBE3C;UBXN2B;UBE2D3;CBLC;UBE2L6;FBXO21;FBXO22;CCAR1;HERC4;NUB1;RNF115;RNF114;PSMD3;WDR91;TRIM25;FBXO9;HERC6;RNF43;AREL1;NHLRC3;ARRDC1;ARMC8;KCTD5;RC3H2;RNF40;KLHL42;RNF126;TBL1XR1;KCTD13;TRIM13;CHMP4C;SQSTM1;VPS28;VCP;UBA6;UBR4;FBXO45;AGAP3;BAG6;RNF213;PCBP2;XBP1;UBE2I;UBE2B;UBE2C;KLHL20;NSFL1C;UBXN11;UBE2S;MDM2;UBA1;RNF187;GSK3B;GSK3A;UBXN1;KIF14;OTUD7B;PTPN23;CHMP1A;TRIM3;ARIH2;UBXN7;GET4;DTX3L;AXIN1;VPS37C;PPP2R5C;VPS37B;SIRT2;PSMA5;RNF144B;PSMA3;RNF34;UHRF1;RNF8;AMBRA1;PCNP;PSMB7;ZNRF1;PSMB4;ZNRF2;HECTD1;MTA1;MARVELD3;ZSWIM8;RBBP6;TBL1X;DCAF11;RNF130;UBQLN4;UBL4A;CSNK1A1;RNF25;UBE2G2;FBXL14;CHFR;PML;MIB1;APC;RNF149;GID8;CTNNB1;ERCC8
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),37/119,0.0571586019914049,0.5288012912159824,0,0,1.402612916395748,4.01417350940504,GSK3B;VCP;DDX3X;TFRC;FBLIM1;TGFBRAP1;HJURP;PRKCZ;CHAF1B;BCL2L11;NCLN;CLEC7A;EP300;BMF;BAK1;LCMT1;ANKS1B;VPS16;ATF7IP;GSN;HSPA5;MMP1;BIK;RIOK3;MMP3;TRAF2;RHOC;SPIDR;SORL1;SVIP;HCFC1;KIF9;GNL3L;BAX;ULK1;RAF1;AJUBA
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),17/48,0.0572295769714266,0.5288012912159824,0,0,1.7033970882101055,4.872881535702008,DDX3X;EIF2AK3;PLAUR;NOC2L;NOL3;MMP9;STYXL1;BBC3;PYCARD;SLC9A3R1;CYLD;BCLAF1;PMAIP1;P4HB;TP53;BCL2L2;BCL2L1
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),27/83,0.0574710314775961,0.5300227636840664,0,0,1.498232330672009,4.279662085844802,GSK3B;GSK3A;VCP;MAGEF1;PRICKLE1;FBXO22;HSPBP1;SH3RF1;NKD2;DNAJB2;NUB1;HECTD1;DDRGK1;ARIH2;CDK5RAP3;SOCS5;CSNK1A1;AXIN1;CSNK1D;SIRT2;PTK2;RNF144B;MDM2;TRIB3;CCDC22;TRIB2;HSPA1A
GO_Biological_Process_2023,Protein Depolymerization (GO:0051261),11/28,0.0578241770494408,0.5312596266417375,0,0,2.009273925397497,5.72713052293472,GSN;KIF18B;WDR1;MICAL1;STMN1;KIF14;DSTN;MICAL2;KIF2C;NCKAP5;CKAP5
GO_Biological_Process_2023,Protein Localization To Golgi Apparatus (GO:0034067),11/28,0.0578241770494408,0.5312596266417375,0,0,2.009273925397497,5.72713052293472,GAK;GBP5;SYS1;TMED10;VPS13C;VPS13D;VPS13A;CSNK1D;RAB6A;SORL1;OBSL1
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),25/76,0.0583080501385322,0.5346925353913421,0,0,1.5231345063277837,4.328771287455114,GTF2A2;MAZ;MED19;MED16;MED15;MED14;MED31;E2F3;PAAF1;MED1;TAF11;GTF2H2;GTF2F1;MED26;ESR1;MED29;MED6;MED28;MED23;CDK9;ERCC3;MED20;TAF6;TAF4;TAF2
GO_Biological_Process_2023,RNA Methylation (GO:0001510),21/62,0.0589534970391785,0.5391072874487247,0,0,1.5912335786591645,4.504792336293956,RBM15;METTL1;NSUN2;METTL3;MEPCE;THUMPD3;NSUN6;THADA;TFB1M;GTPBP3;TARBP1;SNRPD1;TGS1;TRMT6;SNRPG;WDR6;TRMT13;SNRPD3;SNRPF;CMTR1;SNRPB
GO_Biological_Process_2023,Import Into Cell (GO:0098657),14/38,0.0590117438951294,0.5391072874487247,0,0,1.8116687234334288,5.127056557221765,SLC36A1;LRSAM1;SLC38A1;SLC11A2;LRP2;SLC7A1;NEURL1B;SLC6A6;SLC7A5;SLC7A8;LRRC8D;LRRC8A;LRRC8E;SLC29A2
GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity (GO:0010952),10/25,0.0613845868255959,0.5459886922933473,0,0,2.070009590354843,5.7765615265898935,PSENEN;VCP;NCSTN;PRELID1;CLDN4;CLDN3;DDRGK1;RCAN3;CTSH;PRSS22
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),10/25,0.0613845868255959,0.5459886922933473,0,0,2.070009590354843,5.7765615265898935,ARHGAP44;TANC1;SIPA1L1;HOMER1;CDK5;CFL1;NOL3;PDLIM5;SRCIN1;TANC2
GO_Biological_Process_2023,Secretory Granule Organization (GO:0033363),10/25,0.0613845868255959,0.5459886922933473,0,0,2.070009590354843,5.7765615265898935,AP1G1;F2R;HPS1;AP1S2;AP3D1;DTNBP1;HPS4;AP1S1;HPS3;AP1S3
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),39/127,0.0616641577755907,0.5459886922933473,0,0,1.3776476779371136,3.8381986582101866,TMEM87A;TMEM87B;SYS1;STX16;GOSR1;VPS26A;PTPN23;CLN3;GGA1;CCDC91;LAMP1;AP1G1;VPS53;WDR91;VPS52;VTI1A;STX6;TRIM27;RAB6A;YKT6;SNX5;TBC1D10B;VPS13C;VPS13A;LMTK2;EMP2;SYT7;KLHL20;BAIAP3;GAK;MYO1D;RGP1;RNF126;EHD3;RAB14;KIF16B;HOOK1;UBE2O;CORO7
GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),16/45,0.0617869983888102,0.5459886922933473,0,0,1.7136370086561656,4.770872223746533,HSP90AB1;NVL;XRCC5;PNKP;PARN;TERF1;GRHL2;PKIB;DKC1;CTNNB1;POT1;NEK2;MAP2K7;TP53;MEN1;WRAP53
GO_Biological_Process_2023,Glycoprotein Biosynthetic Process (GO:0009101),26/80,0.0620431973550528,0.5459886922933473,0,0,1.4960672012218403,4.158953724209609,ST6GALNAC2;CANT1;PDCD6;GCNT1;FUT1;GOLGA2;SERP2;CHST11;GCNT2;ST3GAL1;GAL3ST4;CHST8;ARFGEF1;B3GALNT2;PMM2;ALG3;B3GALT6;ALG1;B3GALT5;DDOST;TMEM59;MGAT4A;MGAT4B;BMPR1B;B4GALT7;TMEM106A
GO_Biological_Process_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),24/73,0.0629944680563806,0.5459886922933473,0,0,1.5217793630230327,4.207276134748112,ITGA3;CCDC125;F2R;ARHGEF18;MYO9B;F11R;ARHGAP35;BCR;AKAP13;COL3A1;ARHGDIA;MCF2L;ARHGDIB;STMN1;ARHGEF3;KCTD13;ABL2;EPS8L1;F2RL1;EPS8L2;RAC1;ARHGEF2;RAF1;F2RL2
GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),18/52,0.0632333987397012,0.5459886922933473,0,0,1.6444675853050157,4.540247813892716,ARHGEF11;RTKN;ARHGAP1;MYO9B;CELSR1;RHOD;ARHGAP35;COL1A2;RACGAP1;ARHGDIA;ARHGDIB;CFL1;ARHGEF3;EPS8L1;ARHGEF1;EPS8L2;RHOV;PHACTR4
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),13/35,0.0634737124306271,0.5459886922933473,0,0,1.835062531546184,5.059504923115264,DYRK2;PPP1R13B;PML;BAG6;PYCARD;HINT1;MYBBP1A;CASP6;BCL3;TP53BP2;EP300;PMAIP1;TP53
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),13/35,0.0634737124306271,0.5459886922933473,0,0,1.835062531546184,5.059504923115264,GSK3B;MACF1;CDKL3;RTN4;DNM2;GOLGA4;ZFYVE27;CTTN;SIN3A;RUFY3;TRIM46;DIP2B;MAP3K13
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),20/59,0.0637501584948161,0.5459886922933473,0,0,1.5930596037680058,4.385348365019907,GSK3B;DDX3X;PRRT2;HSPA5;CSNK1A1;RIOK3;KIF14;ZDHHC12;LDLRAD4;PRKCZ;SORL1;SVIP;ZNF827;EP300;ULK1;FBXL2;RAF1;LCMT1;TRIM11;ANKS1B
GO_Biological_Process_2023,Regulation Of Catabolic Process (GO:0009894),9/22,0.0648729486818615,0.5459886922933473,0,0,2.1494681607687567,5.87949304580844,SCARB2;NUB1;HGS;CHEK2;WDR91;MDM2;UBE3A;TMEM9;FAM83D
GO_Biological_Process_2023,snRNA 3'-End Processing (GO:0034472),9/22,0.0648729486818615,0.5459886922933473,0,0,2.1494681607687567,5.87949304580844,EXOSC7;EXOSC5;EXOSC4;INTS1;INTS5;TUT1;INTS7;INTS9;INTS8
GO_Biological_Process_2023,ER Overload Response (GO:0006983),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,GSK3B;EIF2AK3;TP53;TMCO1
GO_Biological_Process_2023,N-terminal Peptidyl-Methionine Acetylation (GO:0017196),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,NAA60;NAA25;NAA35;NAA15
GO_Biological_Process_2023,Notch Receptor Processing (GO:0007220),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,APH1A;PSENEN;NCSTN;PSEN2
GO_Biological_Process_2023,Aromatic Amino Acid Transport (GO:0015801),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,SLC7A5;SLC25A29;SLC7A8;SLC3A2
GO_Biological_Process_2023,Cyclic Nucleotide Transport (GO:0070729),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,ABCC5;LRRC8D;LRRC8A;LRRC8E
GO_Biological_Process_2023,Depyrimidination (GO:0045008),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,NTHL1;OGG1;TDG;UNG
GO_Biological_Process_2023,Establishment Of Centrosome Localization (GO:0051660),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,DLG1;EZR;MISP;MAD2L1
GO_Biological_Process_2023,Histone Lysine Demethylation (GO:0070076),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,KDM6B;KDM3A;KDM4C;JMJD1C
GO_Biological_Process_2023,Macromolecule Depalmitoylation (GO:0098734),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,LYPLA2;LYPLA1;PPT1;ABHD17C
GO_Biological_Process_2023,Mammary Gland Epithelial Cell Differentiation (GO:0060644),4/7,0.0649423779536716,0.5459886922933473,0,0,4.138204707170225,11.314906478227131,ERBB4;ID2;ZNF703;IRF6
